player_id,name,season,team,league,avg_pts,avg_elo,market_value_in_eur,position,height,birthdate,birthplace,nationality,player_profile_links
689505,johnny cardoso,2023/24,betis,ES1,6.3,78,10000000,Defensive Midfield,"1,86 m","Sep 20, 2001 (22)","Denville, New Jersey",United States,https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505
689505,johnny cardoso,2018/19,internacional,NA,5,30,NA,Defensive Midfield,"1,86 m","Sep 20, 2001 (22)","Denville, New Jersey",United States,https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505
504153,joseph scally,2020/21,borussia-monchengladbach-ii,L1,6,41,1200000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2020/21,borussia-monchengladbach-ii,L1,6,41,1500000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2020/21,borussia-monchengladbach-ii,L1,6,41,2000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2020/21,borussia-monchengladbach-ii,L1,6,41,2000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2017/18,new-york-city,NA,4,25,NA,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2022/23,borussia-monchengla,L1,6.6,73,12000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2022/23,borussia-monchengla,L1,6.6,73,12000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2021/22,borussia-monchengla,L1,5.8,68,4000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2021/22,borussia-monchengla,L1,5.8,68,8000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2021/22,borussia-monchengla,L1,5.8,68,8000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2019/20,new-york-city,L1,4.4,34,1000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2019/20,new-york-city,L1,4.4,34,900000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
504153,joseph scally,2023/24,borussia-monchengla,L1,6.4,76,12000000,Right-Back,"1,84 m","Dec 31, 2002 (21)","Lake Grove, New York",United States,https://www.transfermarkt.com/joe-scally/profil/spieler/504153
467437,malik tillman,2017/18,bayern-munich-sub-17,NA,6.9,38,NA,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2018/19,bayern-munich-sub-17,NA,6.75,44,NA,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2020/21,fc-bayern-munchen-ii,NL1,2.55,53.5,500000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2020/21,fc-bayern-munchen-ii,NL1,2.55,53.5,500000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2021/22,fc-bayern-munchen-ii,NL1,5.85,54.5,1000000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2021/22,fc-bayern-munchen-ii,NL1,5.85,54.5,1500000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2021/22,fc-bayern-munchen-ii,NL1,5.85,54.5,1500000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2022/23,glasgow-rangers-fc,NL1,6.9,69,2800000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2022/23,glasgow-rangers-fc,NL1,6.9,69,4500000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2022/23,glasgow-rangers-fc,NL1,6.9,69,5000000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2019/20,bayern-munchen,NL1,5.03,53.67,500000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2023/24,psv,NL1,5.85,71.5,8000000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2023/24,psv,NL1,5.85,71.5,12000000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
467437,malik tillman,2023/24,psv,NL1,5.85,71.5,17000000,Attacking Midfield,"1,87 m","May 28, 2002 (21)",Nürnberg,United States,https://www.transfermarkt.com/malik-tillman/profil/spieler/467437
425306,matthew turner,2015/16,richmond-kickers,GB1,6.4,36,50000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2016/17,richmond-kickers,GB1,3.3,43.5,100000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2016/17,richmond-kickers,GB1,3.3,43.5,175000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2017/18,new-england-revolution,GB1,6.6,58,200000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2017/18,new-england-revolution,GB1,6.6,58,200000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2023/24,nottingham-forest-fc,GB1,3.4,72,10000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2023/24,nottingham-forest-fc,GB1,3.4,72,10000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2023/24,nottingham-forest-fc,GB1,3.4,72,9000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2022/23,arsenal,GB1,6.3,71,5000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2022/23,arsenal,GB1,6.3,71,8000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2021/22,new-england-revolution,GB1,5.8,73,3000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2021/22,new-england-revolution,GB1,5.8,73,5000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2018/19,new-england-revolution,GB1,6.8,64,500000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2018/19,new-england-revolution,GB1,6.8,64,500000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2019/20,new-england-revolution,GB1,7,70,500000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2019/20,new-england-revolution,GB1,7,70,400000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2020/21,new-england-revolution,GB1,7,75,500000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2020/21,new-england-revolution,GB1,7,75,1000000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
425306,matthew turner,2020/21,new-england-revolution,GB1,7,75,2500000,Goalkeeper,"1,91 m","Jun 24, 1994 (29)","Park Ridge, New ...",United States,https://www.transfermarkt.com/matt-turner/profil/spieler/425306
468022,miles robinson,2022/23,atlanta-united-fc,NA,7.1,75,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2021/22,atlanta-united-fc,NA,5.8,74,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2018/19,atlanta-united-fc,NA,7,69,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2019/20,atlanta-united-fc,NA,6.1,66,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2020/21,atlanta-united-fc,NA,7.2,76,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2023/24,fc-cincinnati,NA,6.6,76,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2017/18,atlanta-united-fc,NA,5.85,46,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
468022,miles robinson,2016/17,charleston-battery,NA,5.45,35,NA,Centre-Back,"1,88 m","Mar 14, 1997 (27)","Arlington, ...",United States,https://www.transfermarkt.com/miles-robinson/profil/spieler/468022
627207,ricardo pepi,2022/23,fc-groningen,NL1,5.5,67.5,9000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2022/23,fc-groningen,NL1,5.5,67.5,9000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2023/24,psv,NL1,4.6,66.5,11000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2018/19,fc-dallas,NA,6.05,42,NA,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2021/22,fc-augsburg,NL1,5,69,8000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2021/22,fc-augsburg,NL1,5,69,10000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2021/22,fc-augsburg,NL1,5,69,9000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2020/21,fc-dallas,NL1,6.8,68,600000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2020/21,fc-dallas,NL1,6.8,68,1000000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2020/21,fc-dallas,NL1,6.8,68,2500000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2019/20,fc-dallas,NL1,4.9,47,400000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
627207,ricardo pepi,2019/20,fc-dallas,NL1,4.9,47,350000,Centre-Forward,"1,85 m","Jan 9, 2003 (21)","El Paso, Texas",United States,https://www.transfermarkt.com/ricardo-pepi/profil/spieler/627207
361104,sergio dest,2021/22,barcelona,NL1,5.8,77,18000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2021/22,barcelona,NL1,5.8,77,18000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2022/23,milan,NL1,4.5,74,16000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2022/23,milan,NL1,4.5,74,12000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2022/23,milan,NL1,4.5,74,10000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2016/17,ajax-sub-17,NA,7,36,NA,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2019/20,ajax,NL1,6.35,70,5500000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2019/20,ajax,NL1,6.35,70,12000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2019/20,ajax,NL1,6.35,70,20000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2019/20,ajax,NL1,6.35,70,18000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2020/21,barcelona,NL1,5.55,73,20000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2020/21,barcelona,NL1,5.55,73,25000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2020/21,barcelona,NL1,5.55,73,30000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2023/24,psv,NL1,7.8,82,13000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2023/24,psv,NL1,7.8,82,18000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2023/24,psv,NL1,7.8,82,22000000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2017/18,ajax-sub19,NA,6.1,41,NA,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2018/19,jong-ajax,NL1,6.75,57,150000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
361104,sergio dest,2018/19,jong-ajax,NL1,6.75,57,600000,Left-Back,"1,73 m","Nov 3, 2000 (23)",Almere,United States,https://www.transfermarkt.com/sergino-dest/profil/spieler/361104
145466,timothy ream,2023/24,fulham,GB1,6.5,80,1000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2013/14,bolton-wanderers-fc,GB1,6.1,63.5,1500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2015/16,fulham,GB1,6.1,70,1500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2015/16,fulham,GB1,6.1,70,1500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2016/17,fulham,GB1,6.6,70,1000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2016/17,fulham,GB1,6.6,70,1250000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2014/15,bolton-wanderers-fc,GB1,6.6,71,1500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2018/19,fulham,GB1,6.1,74,3500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2018/19,fulham,GB1,6.1,74,3500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2018/19,fulham,GB1,6.1,74,4000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2012/13,bolton-wanderers-fc,GB1,5.65,65.5,1500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2012/13,bolton-wanderers-fc,GB1,5.65,65.5,1200000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2017/18,fulham,GB1,7.1,74,2000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2017/18,fulham,GB1,7.1,74,3000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2009/10,red-bull-new-york,GB1,7.2,61,50000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2009/10,red-bull-new-york,GB1,7.2,61,100000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2010/11,red-bull-new-york,GB1,6.9,66,250000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2022/23,fulham,GB1,7,82,800000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2022/23,fulham,GB1,7,82,1000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2022/23,fulham,GB1,7,82,1000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2019/20,fulham,GB1,7,75,2500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2019/20,fulham,GB1,7,75,1500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2019/20,fulham,GB1,7,75,1200000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2020/21,fulham,GB1,5.8,74,1200000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2020/21,fulham,GB1,5.8,74,800000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2020/21,fulham,GB1,5.8,74,600000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2021/22,fulham,GB1,7.3,74,500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2021/22,fulham,GB1,7.3,74,500000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2011/12,bolton-wanderers-fc,GB1,6.3,68,3000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
145466,timothy ream,2011/12,bolton-wanderers-fc,GB1,6.3,68,2000000,Centre-Back,"1,86 m","Oct 5, 1987 (36)","St. Louis, Missouri",United States,https://www.transfermarkt.com/tim-ream/profil/spieler/145466
370846,timothy weah,2023/24,juventus-fc,IT1,5.4,76,14000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2021/22,lillestrom,IT1,5.7,72,15000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2021/22,lillestrom,IT1,5.7,72,13000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2021/22,lillestrom,IT1,5.7,72,12000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2016/17,psg-sub-19,NA,5.5,30,NA,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2022/23,lillestrom,IT1,6,76,12000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2022/23,lillestrom,IT1,6,76,14000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2018/19,celtic-fc,IT1,5.83,56.33,5000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2018/19,celtic-fc,IT1,5.83,56.33,5000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2018/19,celtic-fc,IT1,5.83,56.33,6000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2020/21,lillestrom,IT1,5.4,64,7500000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2020/21,lillestrom,IT1,5.4,64,12000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2020/21,lillestrom,IT1,5.4,64,12000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2019/20,lillestrom,IT1,4.4,65,8000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2019/20,lillestrom,IT1,4.4,65,8000000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
370846,timothy weah,2019/20,lillestrom,IT1,4.4,65,7200000,Right Midfield,"1,83 m","Feb 22, 2000 (24)","New York City, New ...",United States,https://www.transfermarkt.com/timothy-weah/profil/spieler/370846
