"name","season","competition","appearances","goals","cards","player_profile_links","Birthdate (Age)","BirthPlace","Nationality","Height","Position","Player_ID"
"ethan horvath","2021/22","EFL Cup","2","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2020/21","JPL Play-Offs I","1","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2020/21","JPL","1","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2020/21","Europa League","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2020/21","Croky Cup","1","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2020/21","Champions League","1","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2019/20","Croky Cup","1","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2019/20","JPL","2","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2019/20","Europa League","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2019/20","Champions League","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2019/20","Champions League Qu.","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2016/17","Tippeligaen","22","-","- / - / 1","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2016/17","NM-Cup","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2015/16","Europa League","8","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2015/16","Europa League Qualifying","2","-","1 / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2015/16","Champions League Qu.","3","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2018/19","Pro L. Supercup","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2017/18","JPL Play-Offs I","3","-","1 / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2017/18","Croky Cup","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2017/18","JPL","12","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2017/18","Europa League Qualifying","2","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2017/18","Champions League Qu.","2","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2016/17","JPL Play-Offs I","4","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2016/17","JPL","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2014/15","Tippeligaen","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2015/16","Tippeligaen","17","-","1 / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2015/16","NM-Cup","2","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2014/15","Europa League Qualifying","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2014/15","NM-Cup","2","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"ethan horvath","2013/14","Tippeligaen","-","-","- / - / -","https://www.transfermarkt.com/ethan-horvath/profil/spieler/242284","Jun 9, 1995 (28)","Highlands Ranch, ...","United States","1,95 m","Goalkeeper",242284
"folarin balogun","2023/24","Ligue 1","26","7","5","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2023/24","Coupe de France","3","1","1","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2022/23","Ligue 1","37","21","3","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2022/23","Coupe de France","2","1","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2021/22","Championship","18","3","3","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2021/22","FA Cup","3","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2021/22","EFL Cup","2","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2021/22","Premier League 2","11","13","3","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2021/22","EFL Trophy","2","2","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2021/22","Premier League","2","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2020/21","Premier League 2","18","9","3","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2020/21","Europa League","5","2","1","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2020/21","EFL Cup","1","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2020/21","EFL Trophy","2","1","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2019/20","Premier League 2","15","10","4","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2019/20","EFL Cup","-","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2019/20","EFL Trophy","1","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2018/19","U18 Premier League","19","25","4","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2018/19","Premier League 2","5","1","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2018/19","FA Youth Cup","3","2","1","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2018/19","EFL Trophy","1","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2017/18","FA Youth Cup","4","2","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2017/18","Premier League 2","7","1","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2017/18","U18 Premier League","14","9","3","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"folarin balogun","2016/17","U18 PL - Final Stage","1","-","-","https://www.transfermarkt.com/folarin-balogun/profil/spieler/503770","Jul 3, 2001 (22)","New York City, New ...","United States","1,78 m","Centre-Forward",503770
"giovanni reyna","2023/24","Premier League","9","-","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2023/24","FA Cup","1","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2023/24","Bundesliga","11","-","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2023/24","Champions League","2","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2023/24","DFB-Pokal","1","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2022/23","Bundesliga","22","7","2","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2022/23","DFB-Pokal","2","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2022/23","Champions League","6","-","2","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2021/22","Bundesliga","10","2","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2021/22","Europa League","1","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2021/22","DFL-Supercup","1","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2021/22","DFB-Pokal","1","-","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2020/21","Bundesliga","32","4","7","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2020/21","DFB-Pokal","5","3","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2020/21","Champions League","8","-","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2020/21","DFL-Supercup","1","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2019/20","Bundesliga","15","-","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2019/20","Champions League","2","-","1","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2019/20","DFB-Pokal","1","1","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2019/20","U19-Bundesliga West","11","4","7","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2019/20","UEFA Youth League","4","4","2","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"giovanni reyna","2019/20","DFB-Pokal der Junioren","1","-","-","https://www.transfermarkt.com/giovanni-reyna/profil/spieler/504215","Nov 13, 2002 (21)","Durham","United States","1,85 m","Attacking Midfield",504215
"haji wright","2023/24","Championship","43","16","6","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2023/24","FA Cup","5","3","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2023/24","EFL Cup","1","-","1","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2022/23","Süper Lig","28","15","3","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2022/23","Türkiye Kupasi","1","1","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2021/22","Süper Lig","32","14","2","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2021/22","Türkiye Kupasi","3","1","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2020/21","Superliga Relegation round","10","4","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2020/21","Oddset Pokalen","7","2","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2020/21","Superliga","19","7","2","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2020/21","Europa League Qualifying","1","-","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2019/20","Eredivisie","22","-","1","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2019/20","Reserve Erediv.","3","2","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2019/20","KNVB Beker","1","1","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2019/20","Beloften Preliminary Round","3","3","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2018/19","Oberliga Westfalen","22","14","5","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2018/19","Bundesliga","7","1","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2017/18","2. Bundesliga","15","1","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2016/17","Bundesliga","-","-","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2016/17","U19-Bundesliga Endrunde","2","1","1","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2016/17","U19-Bundesliga West","24","11","11","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2015/16","U19-Bundesliga West","4","3","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2015/16","NASL Fall Championship","3","-","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2015/16","NASL Spring Championship","-","-","-","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"haji wright","2015/16","US Open Cup","1","-","1","https://www.transfermarkt.com/haji-wright/profil/spieler/315291","Mar 27, 1998 (26)","Los Angeles, ...","United States","1,93 m","Centre-Forward",315291
"joe scally","2023/24","Bundesliga","29","1","3","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2023/24","DFB-Pokal","4","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2022/23","Bundesliga","28","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2022/23","DFB-Pokal","2","1","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2021/22","Bundesliga","30","1","2","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2021/22","DFB-Pokal","3","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2020/21","Regionalliga West","15","1","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2020/21","MLS Cup Playoffs","1","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2020/21","MLS","4","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2020/21","MLS is Back","-","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2019/20","CONCACAF CL","1","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2018/19","MLS","-","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"joe scally","2018/19","US Open Cup","1","-","-","https://www.transfermarkt.com/joe-scally/profil/spieler/504153","Dec 31, 2002 (21)","Lake Grove, New York","United States","1,84 m","Right-Back",504153
"johnny cardoso","2023/24","LaLiga","12","1","2","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2023/24","Conference League","2","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2023/24","Série A","22","2","2","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2023/24","Libertadores","11","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2023/24","Copa do Brasil","4","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2023/24","Gauchão - Fase Final","1","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2023/24","Campeonato Gaúcho","11","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2022/23","Série A","24","3","2","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2022/23","Copa Sudamericana","4","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2022/23","Gauchão - Fase Final","2","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2022/23","Campeonato Gaúcho","8","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2022/23","Copa do Brasil","1","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2021/22","Série A","27","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2021/22","Libertadores","1","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2021/22","Copa do Brasil","2","1","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2021/22","Gauchão - Fase Final","-","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2021/22","Campeonato Gaúcho","4","1","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2020/21","Série A","13","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2020/21","Copa do Brasil","1","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2020/21","Libertadores","3","-","1","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2020/21","Gauchão - 2º Turno","1","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
"johnny cardoso","2020/21","Campeonato Gaúcho","3","-","-","https://www.transfermarkt.com/johnny-cardoso/profil/spieler/689505","Sep 20, 2001 (22)","Denville, New Jersey","United States","1,86 m","Defensive Midfield",689505
